root_id,primary_type,additional_types,super_class,flow,side,nt_type,nt_type_score
720575940617088837,T5c,,optic,intrinsic,left,ACH,0.68
720575940652542198,T5a,,optic,intrinsic,left,ACH,0.72
720575940615425534,T5a,,optic,intrinsic,left,ACH,0.36
720575940622963992,T5a,,optic,intrinsic,left,ACH,0.46
720575940624293895,T5d,,optic,intrinsic,left,ACH,0.64
720575940638123241,T5d,,optic,intrinsic,left,ACH,0.69
720575940611212441,T5d,,optic,intrinsic,left,ACH,0.57
720575940618210305,T5d,,optic,intrinsic,left,ACH,0.52
720575940622084212,T5b,,optic,intrinsic,left,ACH,0.74
720575940622947708,T5a,,optic,intrinsic,left,ACH,0.77
720575940626119472,T5d,,optic,intrinsic,left,,0.0
720575940632407265,T5c,,optic,intrinsic,left,ACH,0.49
720575940611225976,T5d,,optic,intrinsic,left,,0.0
720575940620422480,T5b,,optic,intrinsic,left,,0.0
720575940621892702,T4d,,optic,intrinsic,left,ACH,0.74
720575940622636876,T4d,,optic,intrinsic,left,ACH,0.73
720575940623452455,T5c,,optic,intrinsic,left,ACH,0.52
720575940611255250,T5a,,optic,intrinsic,left,ACH,0.56
720575940611260114,T4b,,optic,intrinsic,left,ACH,0.52
720575940621949957,T5c,,optic,intrinsic,left,ACH,0.54
720575940622840245,T5d,,optic,intrinsic,left,ACH,0.53
720575940630117570,T5d,,optic,intrinsic,left,ACH,0.86
720575940616089906,T5b,,optic,intrinsic,left,ACH,0.62
720575940611287928,T5c,,optic,intrinsic,left,ACH,0.45
720575940622003411,T5c,,optic,intrinsic,left,ACH,0.59
720575940631184633,T5d,,optic,intrinsic,left,ACH,0.48
720575940632209199,T5a,,optic,intrinsic,left,ACH,0.5
720575940632588236,T5c,,optic,intrinsic,left,ACH,0.68
720575940628659912,T5d,,optic,intrinsic,left,ACH,0.51
720575940630993768,T5c,,optic,intrinsic,left,ACH,0.58
720575940611305678,T5b,,optic,intrinsic,left,ACH,0.42
720575940624115789,T4a,,optic,intrinsic,left,ACH,0.56
720575940628880912,T4c,,optic,intrinsic,left,ACH,0.49
720575940630725340,T4b,,optic,intrinsic,left,ACH,0.62
720575940611363170,T5c,,optic,intrinsic,left,ACH,0.69
720575940611370872,T4c,,optic,intrinsic,left,ACH,0.55
720575940618454848,T5a,,optic,intrinsic,left,ACH,0.52
720575940623253640,T5a,,optic,intrinsic,left,ACH,0.62
720575940626272002,T4a,,optic,intrinsic,left,ACH,0.56
720575940626439866,T4a,,optic,intrinsic,left,ACH,0.62
720575940626465667,T5a,,optic,intrinsic,left,ACH,0.45
720575940631992623,T5a,,optic,intrinsic,left,ACH,0.54
720575940632110543,T4a,,optic,intrinsic,left,ACH,0.58
720575940622606867,T5d,,optic,intrinsic,left,ACH,0.62
720575940611423842,T5d,,optic,intrinsic,left,ACH,0.61
720575940626237386,T4d,,optic,intrinsic,left,ACH,0.64
720575940611462350,T4d,,optic,intrinsic,left,ACH,0.56
720575940611482517,T4a,,optic,intrinsic,left,ACH,0.68
720575940619451887,T4d,,optic,intrinsic,left,ACH,0.47
720575940620931931,T4c,,optic,intrinsic,left,ACH,0.54
720575940621842928,T4a,,optic,intrinsic,left,,0.0
720575940622377421,T4a,,optic,intrinsic,left,ACH,0.74
720575940629470107,T4d,,optic,intrinsic,left,ACH,0.55
720575940629494210,T4b,,optic,intrinsic,left,ACH,0.5
720575940639859534,T4c,,optic,intrinsic,left,,0.0
720575940640878544,T4c,,optic,intrinsic,left,ACH,0.48
720575940619115077,T4a,,optic,intrinsic,left,GLUT,0.43
720575940618375451,T4a,,optic,intrinsic,left,ACH,0.43
720575940626502970,T5c,,optic,intrinsic,left,ACH,0.52
720575940627568259,T5c,,optic,intrinsic,left,ACH,0.57
720575940629329516,T5b,,optic,intrinsic,left,ACH,0.67
720575940623571711,T4d,,optic,intrinsic,left,ACH,0.71
720575940621314480,T5a,,optic,intrinsic,left,,0.0
720575940627344729,T5d,,optic,intrinsic,left,,0.0
720575940627706122,T5c,,optic,intrinsic,left,,0.0
720575940620595792,T4d,,optic,intrinsic,left,ACH,0.65
720575940611642210,T5d,,optic,intrinsic,left,,0.0
720575940613547673,T4b,,optic,intrinsic,left,ACH,0.65
720575940611643256,T4c,,optic,intrinsic,left,ACH,0.54
720575940611646584,T5a,,optic,intrinsic,left,ACH,0.65
720575940611652194,T5d,,optic,intrinsic,left,ACH,0.79
720575940617426773,T5b,,optic,intrinsic,left,ACH,0.44
720575940617473721,T5d,,optic,intrinsic,left,,0.0
720575940634188770,T5c,,optic,intrinsic,left,GABA,0.5
720575940627335576,T5b,,optic,intrinsic,left,ACH,0.53
720575940632898444,T5a,,optic,intrinsic,left,ACH,0.71
720575940640012403,T5d,,optic,intrinsic,left,,0.0
720575940623783167,T5c,,optic,intrinsic,left,ACH,0.59
720575940642372237,T5d,,optic,intrinsic,left,ACH,0.55
720575940615647634,T4a,,optic,intrinsic,left,ACH,0.75
720575940616675033,T4c,,optic,intrinsic,left,ACH,0.7
720575940617345467,T4a,,optic,intrinsic,left,ACH,0.47
720575940618693154,T4c,,optic,intrinsic,left,ACH,0.65
720575940626011952,T4d,,optic,intrinsic,left,ACH,0.53
720575940629148944,T4d,,optic,intrinsic,left,,0.0
720575940617365597,T5d,,optic,intrinsic,left,ACH,0.55
720575940620049488,T5c,,optic,intrinsic,left,ACH,0.61
720575940621607078,T5b,,optic,intrinsic,left,ACH,0.47
720575940627036170,T5b,,optic,intrinsic,left,ACH,0.51
720575940625666200,T5a,,optic,intrinsic,left,ACH,0.58
720575940635037082,T4a,,optic,intrinsic,left,ACH,0.58
720575940627965031,T5c,,optic,intrinsic,left,ACH,0.51
720575940625260839,T5d,,optic,intrinsic,left,ACH,0.53
720575940627760015,T5d,,optic,intrinsic,left,ACH,0.73
720575940615730026,T5d,,optic,intrinsic,left,ACH,0.59
720575940615198370,T5b,,optic,intrinsic,left,ACH,0.53
720575940638302948,T5b,,optic,intrinsic,left,ACH,0.37
720575940613246322,T5c,,optic,intrinsic,left,ACH,0.54
720575940621068404,T5d,,optic,intrinsic,left,ACH,0.51
720575940628182661,T4a,,optic,intrinsic,left,ACH,0.56
720575940630822522,T4c,,optic,intrinsic,left,ACH,0.62
720575940622750941,T4d,,optic,intrinsic,left,ACH,0.67
720575940629207056,T4b,,optic,intrinsic,left,ACH,0.45
720575940632588113,T4d,,optic,intrinsic,left,ACH,0.56
720575940611860578,T4b,,optic,intrinsic,left,ACH,0.54
720575940622599518,T5d,,optic,intrinsic,left,,0.0
720575940630010955,T5c,,optic,intrinsic,left,ACH,0.57
720575940630334787,T5a,,optic,intrinsic,left,ACH,0.49
720575940627616277,T4b,,optic,intrinsic,left,ACH,0.47
720575940637626480,T4d,,optic,intrinsic,left,ACH,0.54
720575940611869206,T4d,,optic,intrinsic,left,,0.0
720575940614621687,T5b,,optic,intrinsic,left,ACH,0.66
720575940623214474,T5b,,optic,intrinsic,left,ACH,0.56
720575940623688455,T5a,,optic,intrinsic,left,ACH,0.77
720575940622199372,T5a,,optic,intrinsic,left,ACH,0.62
720575940622362845,T5c,,optic,intrinsic,left,ACH,0.56
720575940623943143,T5c,,optic,intrinsic,left,ACH,0.61
720575940622719564,T4d,,optic,intrinsic,left,ACH,0.61
720575940627800007,T4d,,optic,intrinsic,left,ACH,0.62
720575940630372603,T4d,,optic,intrinsic,left,ACH,0.56
720575940621771969,Tm3,,optic,intrinsic,left,ACH,0.76
720575940627996924,T5d,,optic,intrinsic,left,ACH,0.52
720575940628319484,T5c,,optic,intrinsic,left,ACH,0.49
720575940628717062,T5d,,optic,intrinsic,left,ACH,0.61
720575940641752309,T5d,,optic,intrinsic,left,,0.0
720575940611965138,T4b,,optic,intrinsic,left,,0.0
720575940623477272,T5c,,optic,intrinsic,left,ACH,0.78
720575940624811708,T5b,,optic,intrinsic,left,ACH,0.57
720575940640964304,T5b,,optic,intrinsic,left,,0.0
720575940630050686,T5d,,optic,intrinsic,left,ACH,0.5
720575940630754942,T4d,,optic,intrinsic,left,ACH,0.53
720575940632542289,T5d,,optic,intrinsic,left,ACH,0.61
720575940633169060,T5d,,optic,intrinsic,left,ACH,0.46
720575940641636571,T5d,,optic,intrinsic,left,ACH,0.55
720575940652792310,T4d,,optic,intrinsic,left,ACH,0.62
720575940612678130,T4c,,optic,intrinsic,left,ACH,0.65
720575940621305953,T4c,,optic,intrinsic,left,ACH,0.73
720575940628467708,T4c,,optic,intrinsic,left,,0.0
720575940633590445,T4d,,optic,intrinsic,left,,0.0
720575940615427650,T4d,,optic,intrinsic,left,,0.0
720575940630238007,T4c,,optic,intrinsic,left,,0.0
720575940624231677,T4a,,optic,intrinsic,left,ACH,0.55
720575940625306812,T4d,,optic,intrinsic,left,GABA,0.4
720575940642688909,T4c,,optic,intrinsic,left,ACH,0.5
720575940653631905,T4c,,optic,intrinsic,left,,0.0
720575940630204476,T5c,,optic,intrinsic,left,ACH,0.58
720575940616810582,T5d,,optic,intrinsic,left,ACH,0.47
720575940624467197,T5a,,optic,intrinsic,left,ACH,0.53
720575940615315602,T5d,,optic,intrinsic,left,,0.0
720575940624832841,T5d,,optic,intrinsic,left,,0.0
720575940632700487,T5b,,optic,intrinsic,left,ACH,0.74
720575940612067546,T5d,,optic,intrinsic,left,ACH,0.56
720575940612079054,T4b,,optic,intrinsic,left,ACH,0.49
720575940612085909,T5b,,optic,intrinsic,left,ACH,0.56
720575940612090005,T5d,,optic,intrinsic,left,ACH,0.38
720575940621721549,T5a,,optic,intrinsic,left,ACH,0.6
720575940622117572,T5b,,optic,intrinsic,left,ACH,0.46
720575940623108129,T4a,,optic,intrinsic,left,,0.0
720575940631372406,T4d,,optic,intrinsic,left,ACH,0.54
720575940636497118,T4a,,optic,intrinsic,left,ACH,0.55
720575940612103386,T5a,,optic,intrinsic,left,,0.0
720575940615130218,T4d,,optic,intrinsic,left,ACH,0.66
720575940617469021,T4c,,optic,intrinsic,left,ACH,0.51
720575940612119921,T5b,,optic,intrinsic,left,ACH,0.63
720575940617099532,T5a,,optic,intrinsic,left,ACH,0.39
720575940626820227,T5c,,optic,intrinsic,left,ACH,0.61
720575940637711326,T4b,,optic,intrinsic,left,ACH,0.61
720575940644763684,T4c,,optic,intrinsic,left,ACH,0.61
720575940617103163,T5c,,optic,intrinsic,left,ACH,0.43
720575940628434950,T5c,,optic,intrinsic,left,ACH,0.6
720575940632163655,T5a,,optic,intrinsic,left,ACH,0.54
720575940631000940,T5c,,optic,intrinsic,left,ACH,0.44
720575940619930929,T5a,,optic,intrinsic,left,ACH,0.61
720575940647756932,T5c,,optic,intrinsic,left,ACH,0.49
720575940623660799,T4c,,optic,intrinsic,left,,0.0
720575940639309621,T4d,,optic,intrinsic,left,ACH,0.45
720575940623560959,T5c,,optic,intrinsic,left,ACH,0.49
720575940620478959,T4b,,optic,intrinsic,left,ACH,0.62
720575940622939272,T4c,,optic,intrinsic,left,ACH,0.55
720575940628027800,T4c,,optic,intrinsic,left,,0.0
720575940637274213,T4c,,optic,intrinsic,left,ACH,0.73
720575940660639361,T4c,,optic,intrinsic,left,ACH,0.78
720575940614771874,T5c,,optic,intrinsic,left,ACH,0.6
720575940619408219,T5c,,optic,intrinsic,left,ACH,0.46
720575940626337342,T5c,,optic,intrinsic,left,ACH,0.57
720575940633379991,T4c,,optic,intrinsic,left,,0.0
720575940647389236,T4c,,optic,intrinsic,left,ACH,0.57
720575940630759223,T5b,,optic,intrinsic,left,,0.0
720575940632980132,T5a,,optic,intrinsic,left,GLUT,0.45
720575940637614704,T5d,,optic,intrinsic,left,ACH,0.56
720575940641297616,T5b,,optic,intrinsic,left,ACH,0.65
720575940632874029,T4a,,optic,intrinsic,left,,0.0
720575940626465594,T5d,,optic,intrinsic,left,ACH,0.56
720575940612268913,T5c,,optic,intrinsic,left,ACH,0.5
720575940621348272,T5b,,optic,intrinsic,left,ACH,0.59
720575940612280945,T5a,,optic,intrinsic,left,,0.0
720575940627285381,T5c,,optic,intrinsic,left,ACH,0.65
720575940626034435,T5d,,optic,intrinsic,left,ACH,0.68
720575940626046723,T5c,,optic,intrinsic,left,ACH,0.72
720575940627262739,T5c,,optic,intrinsic,left,ACH,0.6
720575940627916616,T5c,,optic,intrinsic,left,ACH,0.55
720575940617656610,T5b,,optic,intrinsic,left,ACH,0.49
720575940632540753,T5d,,optic,intrinsic,left,,0.0
720575940612316634,T4c,,optic,intrinsic,left,ACH,0.51
720575940629601786,T5c,,optic,intrinsic,left,ACH,0.53
720575940637848030,T5d,,optic,intrinsic,left,ACH,0.39
720575940612319125,T4c,,optic,intrinsic,left,ACH,0.69
720575940612330609,T5c,,optic,intrinsic,left,ACH,0.56
720575940627644693,T5d,,optic,intrinsic,left,ACH,0.55
720575940616851643,T5d,,optic,intrinsic,left,,0.0
720575940623593571,T5c,,optic,intrinsic,left,ACH,0.51
720575940617548177,T5d,,optic,intrinsic,left,ACH,0.49
720575940620627439,T5a,,optic,intrinsic,left,ACH,0.53
720575940631920983,T5c,,optic,intrinsic,left,GLUT,0.39
720575940612373198,T5a,,optic,intrinsic,left,ACH,0.63
720575940612376306,T4b,,optic,intrinsic,left,ACH,0.55
720575940640667736,T4c,,optic,intrinsic,left,ACH,0.69
720575940625238861,T4a,,optic,intrinsic,left,ACH,0.47
720575940638514665,T4d,,optic,intrinsic,left,ACH,0.48
720575940629609883,T5c,,optic,intrinsic,left,,0.0
720575940612400753,T4c,,optic,intrinsic,left,,0.0
720575940615072268,T4a,,optic,intrinsic,left,ACH,0.45
720575940612404954,T5a,,optic,intrinsic,left,ACH,0.49
720575940612411289,T5d,,optic,intrinsic,left,ACH,0.55
720575940623572774,T5c,,optic,intrinsic,left,ACH,0.68
720575940627480842,T5c,,optic,intrinsic,left,ACH,0.56
720575940629609283,T5a,,optic,intrinsic,left,ACH,0.56
720575940636904538,T5d,,optic,intrinsic,left,ACH,0.56
720575940637344910,T5d,,optic,intrinsic,left,ACH,0.5
720575940615401589,T5b,,optic,intrinsic,left,ACH,0.49
720575940613601261,T5c,,optic,intrinsic,left,ACH,0.58
720575940638493156,T4c,,optic,intrinsic,left,,0.0
720575940617324061,T5c,,optic,intrinsic,left,ACH,0.58
720575940639962496,T5b,,optic,intrinsic,left,ACH,0.46
720575940627799317,T5a,,optic,intrinsic,left,ACH,0.62
720575940620766702,T4c,,optic,intrinsic,left,ACH,0.71
720575940643751072,T5d,,optic,intrinsic,left,,0.0
720575940630049836,T5c,,optic,intrinsic,left,ACH,0.41
720575940612485489,T4d,,optic,intrinsic,left,,0.0
720575940614135215,T5d,,optic,intrinsic,left,ACH,0.69
720575940624975288,T5c,,optic,intrinsic,left,ACH,0.58
720575940625213628,T5a,,optic,intrinsic,left,ACH,0.49
720575940622063487,T4d,,optic,intrinsic,left,ACH,0.48
720575940630044775,T4a,,optic,intrinsic,left,GABA,0.47
720575940646106903,T5b,,optic,intrinsic,left,ACH,0.67
720575940624122805,T5a,,optic,intrinsic,left,,0.0
720575940617545985,T5c,,optic,intrinsic,left,ACH,0.54
720575940621017771,T5a,,optic,intrinsic,left,ACH,0.6
720575940627110531,T5b,,optic,intrinsic,left,ACH,0.64
720575940647444276,T5b,,optic,intrinsic,left,ACH,0.4
720575940612567722,T5a,,optic,intrinsic,left,,0.0
720575940631259679,T5b,,optic,intrinsic,left,ACH,0.66
720575940640376947,T5a,,optic,intrinsic,left,ACH,0.51
720575940634688156,T5c,,optic,intrinsic,left,ACH,0.52
720575940621890440,T5b,,optic,intrinsic,left,ACH,0.68
720575940628831531,T5c,,optic,intrinsic,left,ACH,0.53
720575940615571423,T4d,,optic,intrinsic,left,,0.0
720575940617597881,T4a,,optic,intrinsic,left,ACH,0.53
720575940629699415,T5b,,optic,intrinsic,left,ACH,0.5
720575940645621870,T5d,,optic,intrinsic,left,ACH,0.43
720575940648408953,T5b,,optic,intrinsic,left,ACH,0.43
720575940612618931,T5d,,optic,intrinsic,left,ACH,0.44
720575940623377357,T5c,,optic,intrinsic,left,ACH,0.58
720575940619105600,T4c,,optic,intrinsic,left,ACH,0.56
720575940635885163,T4c,,optic,intrinsic,left,,0.0
720575940637297892,T4b,,optic,intrinsic,left,ACH,0.52
720575940620971691,T5a,,optic,intrinsic,left,ACH,0.45
720575940645554455,T5a,,optic,intrinsic,left,ACH,0.5
720575940621311965,T5b,,optic,intrinsic,left,ACH,0.49
720575940612658984,T5b,,optic,intrinsic,left,ACH,0.64
720575940620988654,T4d,,optic,intrinsic,left,ACH,0.6
720575940612664818,T5d,,optic,intrinsic,left,ACH,0.48
720575940612670361,T4a,,optic,intrinsic,left,ACH,0.57
720575940623025663,T5b,,optic,intrinsic,left,ACH,0.55
720575940641328629,T5d,,optic,intrinsic,left,ACH,0.63
720575940613940911,T4c,,optic,intrinsic,left,ACH,0.61
720575940612673393,T5b,,optic,intrinsic,left,ACH,0.49
720575940647959428,T4d,,optic,intrinsic,left,,0.0
720575940612684773,T5c,,optic,intrinsic,left,ACH,0.47
720575940619835953,T5c,,optic,intrinsic,left,ACH,0.65
720575940623663821,T5a,,optic,intrinsic,left,,0.0
720575940629553487,T5b,,optic,intrinsic,left,ACH,0.57
720575940630028154,T5c,,optic,intrinsic,left,ACH,0.64
720575940637437808,T5c,,optic,intrinsic,left,ACH,0.49
720575940652940278,T5b,,optic,intrinsic,left,ACH,0.54
720575940612714901,T5b,,optic,intrinsic,left,ACH,0.64
720575940628004113,T4d,,optic,intrinsic,left,,0.0
720575940612720691,T4d,,optic,intrinsic,left,ACH,0.54
720575940618273821,T5c,,optic,intrinsic,left,ACH,0.52
720575940628030863,T5c,,optic,intrinsic,left,ACH,0.45
720575940629267564,T5b,,optic,intrinsic,left,ACH,0.56
720575940612726770,T5d,,optic,intrinsic,left,ACH,0.77
720575940612885935,T5b,,optic,intrinsic,left,ACH,0.78
720575940619452027,T5c,,optic,intrinsic,left,ACH,0.62
720575940620108411,T5d,,optic,intrinsic,left,,0.0
720575940631773226,T5c,,optic,intrinsic,left,ACH,0.65
720575940612748146,T4c,,optic,intrinsic,left,ACH,0.68
720575940613176239,T4d,,optic,intrinsic,left,,0.0
720575940622929885,T4d,,optic,intrinsic,left,GABA,0.43
720575940612757490,T4d,,optic,intrinsic,left,,0.0
720575940621023214,T5d,,optic,intrinsic,left,,0.0
720575940625426190,T5d,,optic,intrinsic,left,ACH,0.4
720575940629337243,T5c,,optic,intrinsic,left,ACH,0.62
720575940632276049,T5c,,optic,intrinsic,left,ACH,0.62
720575940638430783,T4b,,optic,intrinsic,left,ACH,0.51
720575940614400510,T5a,,optic,intrinsic,left,ACH,0.55
720575940628011066,T5c,,optic,intrinsic,left,,0.0
720575940638282980,T5d,,optic,intrinsic,left,ACH,0.47
720575940631980172,T5c,,optic,intrinsic,left,ACH,0.62
720575940617388427,T4c,,optic,intrinsic,left,ACH,0.51
720575940622458838,T5c,,optic,intrinsic,left,ACH,0.79
720575940636687790,T5d,,optic,intrinsic,left,,0.0
720575940622290044,T5d,,optic,intrinsic,left,ACH,0.48
720575940621688752,T5d,,optic,intrinsic,left,,0.0
720575940639998552,T4a,,optic,intrinsic,left,ACH,0.54
720575940612825770,T4c,,optic,intrinsic,left,ACH,0.69
720575940626819356,T4c,,optic,intrinsic,left,ACH,0.63
720575940643907272,T5a,,optic,intrinsic,left,ACH,0.69
720575940617599193,T4c,,optic,intrinsic,left,,0.0
720575940612868019,T4d,,optic,intrinsic,left,ACH,0.43
720575940612882906,T5b,,optic,intrinsic,left,,0.0
720575940639293493,T4a,,optic,intrinsic,left,ACH,0.68
720575940630507740,T5d,,optic,intrinsic,left,ACH,0.46
720575940660296833,T5b,,optic,intrinsic,left,ACH,0.51
720575940615190993,T5d,,optic,intrinsic,left,,0.0
720575940624673515,T5c,,optic,intrinsic,left,ACH,0.58
720575940640194648,T5b,,optic,intrinsic,left,ACH,0.71
720575940644951844,T4c,,optic,intrinsic,left,ACH,0.64
720575940618146875,T4d,,optic,intrinsic,left,,0.0
720575940625203699,T4c,,optic,intrinsic,left,ACH,0.4
720575940633782170,T4a,,optic,intrinsic,left,ACH,0.67
720575940634350584,T4d,,optic,intrinsic,left,,0.0
720575940627906429,T5d,,optic,intrinsic,left,,0.0
720575940623733386,T5d,,optic,intrinsic,left,ACH,0.54
720575940630377975,T5d,,optic,intrinsic,left,ACH,0.62
720575940612974706,T5a,,optic,intrinsic,left,ACH,0.41
720575940626589468,T5a,,optic,intrinsic,left,ACH,0.53
720575940627480472,T4d,,optic,intrinsic,left,,0.0
720575940629486927,T4c,,optic,intrinsic,left,ACH,0.59
720575940612989849,T4c,,optic,intrinsic,left,ACH,0.76
720575940618193665,T5c,,optic,intrinsic,left,,0.0
720575940617039733,T4d,,optic,intrinsic,left,,0.0
720575940639735203,T4c,,optic,intrinsic,left,ACH,0.47
720575940617686356,T5c,,optic,intrinsic,left,ACH,0.47
720575940627749116,T5d,,optic,intrinsic,left,ACH,0.55
720575940626915109,T4d,,optic,intrinsic,left,ACH,0.54
720575940613055090,T5b,,optic,intrinsic,left,ACH,0.47
720575940626408650,T5d,,optic,intrinsic,left,,0.0
720575940631945002,T5b,,optic,intrinsic,left,ACH,0.45
720575940617780153,T5b,,optic,intrinsic,left,ACH,0.51
720575940618127387,T4c,,optic,intrinsic,left,ACH,0.49
720575940613068970,T4b,,optic,intrinsic,left,ACH,0.46
720575940616392276,T4d,,optic,intrinsic,left,ACH,0.57
720575940624720788,T4c,,optic,intrinsic,left,ACH,0.58
720575940635889844,T4d,,optic,intrinsic,left,ACH,0.4
720575940618751045,T5b,,optic,intrinsic,left,,0.0
720575940629247224,T5d,,optic,intrinsic,left,ACH,0.5
720575940624812519,T5c,,optic,intrinsic,left,ACH,0.48
720575940639075517,T5d,,optic,intrinsic,left,ACH,0.54
720575940613152170,T5c,,optic,intrinsic,left,GLUT,0.62
720575940620963931,T4c,,optic,intrinsic,left,ACH,0.52
720575940632158767,T4c,,optic,intrinsic,left,ACH,0.49
720575940632430623,T5b,,optic,intrinsic,left,ACH,0.49
720575940613194410,T5b,,optic,intrinsic,left,ACH,0.55
720575940638239558,T5c,,optic,intrinsic,left,ACH,0.66
720575940625119723,T5a,,optic,intrinsic,left,ACH,0.47
720575940631824938,T5b,,optic,intrinsic,left,ACH,0.42
720575940631358735,T5d,,optic,intrinsic,left,,0.0
720575940624993975,T4d,,optic,intrinsic,left,ACH,0.74
720575940614366111,T5b,,optic,intrinsic,left,ACH,0.8
720575940625372174,T5d,,optic,intrinsic,left,,0.0
720575940617413561,T5d,,optic,intrinsic,left,ACH,0.64
720575940622077722,T5d,,optic,intrinsic,left,ACH,0.46
720575940623742972,T5c,,optic,intrinsic,left,ACH,0.53
720575940627778703,T5d,,optic,intrinsic,left,ACH,0.63
720575940629157275,T4a,,optic,intrinsic,left,ACH,0.57
720575940640729552,T5c,,optic,intrinsic,left,ACH,0.69
720575940613427058,T5c,,optic,intrinsic,left,ACH,0.71
720575940621478765,T4d,,optic,intrinsic,left,,0.0
720575940613296554,T4d,,optic,intrinsic,left,,0.0
720575940620010712,T5b,,optic,intrinsic,left,ACH,0.65
720575940614351075,T4d,,optic,intrinsic,left,ACH,0.5
720575940630495804,T4c,,optic,intrinsic,left,ACH,0.66
720575940637205481,T5d,,optic,intrinsic,left,ACH,0.4
720575940632046393,T5d,,optic,intrinsic,left,,0.0
720575940621642612,T5c,,optic,intrinsic,left,ACH,0.55
720575940622177886,T5b,,optic,intrinsic,left,ACH,0.61
720575940624651499,T5c,,optic,intrinsic,left,ACH,0.55
720575940627238430,T5d,,optic,intrinsic,left,ACH,0.55
720575940633640929,T5c,,optic,intrinsic,left,ACH,0.48
720575940639124814,T5d,,optic,intrinsic,left,ACH,0.59
720575940617253435,T5d,,optic,intrinsic,left,ACH,0.54
720575940622405770,T5d,,optic,intrinsic,left,ACH,0.48
720575940627917834,T4c,,optic,intrinsic,left,ACH,0.43
720575940649765497,T4d,,optic,intrinsic,left,ACH,0.67
720575940627322128,T5c,,optic,intrinsic,left,ACH,0.5
720575940629119985,T5d,,optic,intrinsic,left,ACH,0.71
720575940618682448,T5d,,optic,intrinsic,left,,0.0
720575940618906270,T4c,,optic,intrinsic,left,ACH,0.63
720575940624101895,T5d,,optic,intrinsic,left,,0.0
720575940626563844,T4d,,optic,intrinsic,left,,0.0
720575940627758858,T4a,,optic,intrinsic,left,,0.0
720575940617414283,T5c,,optic,intrinsic,left,ACH,0.64
720575940620652016,T4a,,optic,intrinsic,left,,0.0
720575940627572815,T4a,,optic,intrinsic,left,ACH,0.84
720575940640117968,T4b,,optic,intrinsic,left,ACH,0.58
720575940620940097,T5d,,optic,intrinsic,left,ACH,0.58
720575940620750273,T5d,,optic,intrinsic,left,,0.0
720575940613551853,T4c,,optic,intrinsic,left,,0.0
720575940621073249,T5a,,optic,intrinsic,left,ACH,0.49
720575940621909680,T5b,,optic,intrinsic,left,ACH,0.53
720575940626797913,T5b,,optic,intrinsic,left,ACH,0.51
720575940630375419,T5c,,optic,intrinsic,left,ACH,0.68
720575940633798335,T5d,,optic,intrinsic,left,ACH,0.52
720575940618143449,T5b,,optic,intrinsic,left,ACH,0.6
720575940624948775,T5c,,optic,intrinsic,left,ACH,0.52
720575940625993776,T5c,,optic,intrinsic,left,ACH,0.5
720575940627719752,T5c,,optic,intrinsic,left,ACH,0.61
720575940633192930,T5a,,optic,intrinsic,left,,0.0
720575940633121692,T4c,,optic,intrinsic,left,ACH,0.62
720575940624194229,T5c,,optic,intrinsic,left,ACH,0.42
720575940646929187,T4d,,optic,intrinsic,left,ACH,0.51
720575940614556335,T4c,,optic,intrinsic,left,ACH,0.54
720575940618116642,T4d,,optic,intrinsic,left,ACH,0.46
720575940613633576,T4d,,optic,intrinsic,left,,0.0
720575940635616154,T4d,,optic,intrinsic,left,ACH,0.59
720575940627531651,T5b,,optic,intrinsic,left,ACH,0.54
720575940622714119,T5a,,optic,intrinsic,left,,0.0
720575940644711972,T5c,,optic,intrinsic,left,ACH,0.55
720575940633321954,T4a,,optic,intrinsic,left,,0.0
720575940645312535,T4b,,optic,intrinsic,left,ACH,0.58
720575940620285131,T5d,,optic,intrinsic,left,,0.0
720575940622638204,T5d,,optic,intrinsic,left,GLUT,0.38
720575940622849356,T5c,,optic,intrinsic,left,ACH,0.57
720575940633432621,T5b,,optic,intrinsic,left,ACH,0.51
720575940613792493,T5b,,optic,intrinsic,left,ACH,0.53
720575940613803378,T5b,,optic,intrinsic,left,ACH,0.71
720575940613818664,T5b,,optic,intrinsic,left,ACH,0.6
720575940636280183,T5b,,optic,intrinsic,left,ACH,0.7
720575940620946054,T4b,,optic,intrinsic,left,ACH,0.63
720575940644694564,T5c,,optic,intrinsic,left,ACH,0.63
720575940623026764,T5c,,optic,intrinsic,left,ACH,0.61
720575940629047814,T5b,,optic,intrinsic,left,ACH,0.72
720575940624960776,T4d,,optic,intrinsic,left,ACH,0.34
720575940613876776,T5d,,optic,intrinsic,left,ACH,0.42
720575940614454183,T5b,,optic,intrinsic,left,ACH,0.52
720575940613905583,T4d,,optic,intrinsic,left,ACH,0.46
720575940636920297,T5a,,optic,intrinsic,left,ACH,0.55
720575940613936109,T5d,,optic,intrinsic,left,,0.0
720575940627161884,T5a,,optic,intrinsic,left,ACH,0.65
720575940637439600,T5d,,optic,intrinsic,left,,0.0
720575940638400163,T5c,,optic,intrinsic,left,,0.0
720575940626695811,T5c,,optic,intrinsic,left,ACH,0.58
720575940639283765,T5d,,optic,intrinsic,left,,0.0
720575940628538118,T4d,,optic,intrinsic,left,GABA,0.52
720575940636685157,T4c,,optic,intrinsic,left,ACH,0.58
720575940638195177,T4d,,optic,intrinsic,left,ACH,0.56
720575940613991391,T5b,,optic,intrinsic,left,ACH,0.51
