neuron_id,wl_color
39525,cfc12b393ac7a151
39561,899e91469e8034d2
39585,de4a5c29fdd9d7ca
39595,553d7fd04bc2080a
39651,99aa386baa7363d2
39662,676ccabdc5bca558
39697,ceaeb4618538780f
39718,3a199a99111feac4
39727,0bd8a74e4a40252f
39810,c0b8fe03b1b1391a
39838,3f9bf503fd1c1b1a
39858,f797ffe5e18b8be9
39870,fc42784aafb5592e
39894,2ab285dd7284fbd6
39964,73d4766c9711d175
40054,e83691077fec77b9
40057,2a12291d0e828625
40109,f9145792880e9d8c
40171,2767d0b1cb018157
40219,ccee07176970d52c
40235,b49698398354a4a8
40351,a66f4a99f75231b6
40357,b9a194e3bd463232
40441,2f2fb5281359b6db
40474,62d6fe2a2bbabfb2
40505,af95e734a644c7d8
40577,8834c1df1b937eaf
40596,bb80709ab5feeb79
40611,53b48657c7cc6f68
40627,8eb3d7f4d90c3fd6
40635,26206a872e0d74e8
40646,fe70d0b16b58635b
40654,a806db69c054fffa
40719,d3cb2eb886c5cd24
40724,027dbb7f86ad90ee
40832,2e1f8210991a138e
40858,3fec0c5694e4378c
40867,b048759fcb1aeede
40890,d6c30f579be240fe
40908,f6d7252dc9d07799
40922,7bfe59e6cb20122d
40944,d901d81df95dbd60
40998,664527b3f05b9472
41037,938d88ade7dee816
41059,81cda481d908374d
41069,e4f5f8cafa83315f
41075,8c70badbfdd6689c
41188,3b4f23f6076b0561
41286,3f523dfa5a14e2ef
41322,5452f56e3ed19620
41387,603fcf60091098fd
41398,db875aa0fb86e77b
41412,114664507077ac5a
41435,d0d6ad5cabb1e8f9
41479,8076c6b519fd51e3
41508,381f3af3b76cf912
41531,46b8b176f9e02766
41545,1f44813d81696686
41566,bde90833c544dd1d
41568,cf91df94b7469583
41613,cffd6af75a32d4fe
41626,9c1b8bfbbfd0a862
41654,d2396eab3e799f09
41816,bbaa9e93a4d30877
41948,26dd9b6f7fd233af
41973,26160ef435684cbb
42015,9a3ca10f92c40b36
42035,a71b39125b9a2e0f
42052,a6d275630d474696
42064,9196d750f4249274
42070,e8dea7475bf49662
42109,67fb212a7f1a5ae2
42119,d04e879fd5e92004
42186,d00bf01c3e54aba2
42219,1ab9903aa013319c
42245,a9f15629b19e2400
42297,727810ab2fcc8613
42323,c7db061c775bcbf6
42340,d28fbeb0f250f3b8
42380,247db6dd33702f03
42435,f134269f224f8775
42492,99d9340241b50fdf
42501,3a2f6f5a9084ebd5
42533,30cc74a10bce1179
42585,b73e3c90226074e1
42594,4d76b6bb35354950
42605,207f3211118b04f2
42628,6282d04512486be3
42644,cb6d06d6062b1026
42657,65c71c570a4c6109
42676,4823ddec5fc99208
42691,0a5a4bf2bb3efd38
42693,50306ae309e64606
42707,0008cc1323e773a7
42758,89e18de97c025363
42769,e804df32e1d13763
42827,ba7eb0a7815fd413
42859,5a61ae129cbf9906
42867,4d158a2630676053
42872,40756615341d5282
42882,9bd5851547be8287
42909,68007b35ccdc2c20
42931,812f8aa697efef9b
42933,66ace7aa905da91e
42942,bcb68aa0d2de23b4
42983,5e0d134e28a27ea3
43045,d27f5794738228a1
43057,0112a01f8657a2aa
43071,2051768bc149c70d
43073,df683f112741d4a5
43090,e2b867463df9d7f2
43099,f9763d4526463d7e
43142,7126d5146e0c1fd3
43221,6db6193c9eede7c5
43252,4e5fe92de4ad0002
43256,d4c4d359b9159d9a
43275,af4d7f094e0374e7
43292,b63a25595b5be9ba
43335,ebefcfebd54831b2
43371,218a5ab8b2c13a8e
43414,3d766062604663e0
43446,9e70ae6fa892d7f4
43482,976311e54c1ca4e3
43485,a01ce7260ef2d8d9
43522,1a67face377e8fe9
43530,3ce802f59350f8ce
43551,4422ba5220e106b5
43601,ba0d448b800b666b
43636,feddb340fe119405
43660,16b127dfaac8363c
43693,c99d685d14ab3f7e
43694,719e9b936105e185
43705,0701a46078b2e679
43709,f599272f544ca850
43727,c3ee6553ff96a5dc
43738,c7c04e5c03b74da2
43831,0a3f211c3923cd82
43860,7a9a53b923da4175
43872,59c6a54b271a00ff
43883,13cffb5f0e17e2f2
43884,7383fdb5a1a2ffaf
